visible_min,visible_max,visible_mean,visible_mean_distribution,visible_contrast,visible_second_angular_momentum,visible_entropy,IR_min,IR_max,IR_mean,log_asm,entropy_x_contrast,IR_range,IR_norm_range,class
6.8648,97.3723,46.1561,8.3625,115.9208,0.0534,3.0624,-9.2882,32.5014,13.7243,-2.929945,354.995858,41.7896,3.044935,1
6.2198,75.874,29.2011,7.4333,92.7167,0.061,2.9521,8.097,33.1456,23.8285,-2.796881,273.70897,25.0486,1.051203,1
9.8745,95.8674,46.7364,8.6,126.4583,0.0554,3.0844,-15.8096,30.5569,13.5982,-2.893176,390.047981,46.3665,3.409753,1
27.0731,132.1994,84.4884,11.7292,222.0708,0.0404,3.3577,-24.6208,16.8752,-13.0623,-3.208925,745.647125,41.496,-3.176776,1
54.1609,125.1049,86.4871,5.4875,60.1875,0.0809,2.7418,-26.0869,-2.4852,-7.2355,-2.514541,165.022088,23.6017,-3.261931,1
51.5811,134.3492,92.8148,9.7667,157.225,0.0493,3.1815,-18.0396,3.0785,-7.8683,-3.009831,500.211338,21.1181,-2.683947,1
8.5846,140.7986,62.8467,12.775,285.725,0.0414,3.4288,-11.4349,31.207,6.8367,-3.184474,979.69388,42.6419,6.237205,1
8.3696,127.2548,57.5401,12.2583,268.6667,0.0388,3.4385,-8.7556,32.5014,13.1858,-3.249335,923.810448,41.257,3.128896,1
6.2198,71.7894,21.9673,4.7583,49.8417,0.1058,2.5818,-3.5153,34.0016,21.4711,-2.246205,128.681301,37.5169,1.747321,1
6.2198,67.2747,26.9866,4.3625,34.9292,0.1003,2.5079,-4.0324,33.1456,17.4995,-2.29959,87.598941,37.178,2.124518,1
6.0048,77.5939,15.611,4.3208,55.0542,0.1332,2.4475,8.097,34.0016,28.5332,-2.015904,134.745154,25.9046,0.907876,1
5.5749,31.3727,9.3992,1.7667,10.675,0.2836,1.7337,13.5999,35.9152,32.6062,-1.26019,18.507248,22.3153,0.684388,1
5.5749,47.0664,13.4914,2.575,13.8667,0.1576,2.0762,-12.7902,35.2792,24.4446,-1.847695,28.790043,48.0694,1.966463,1
5.1449,22.9884,8.9373,1.3333,6.15,0.3373,1.5345,-17.1999,36.971,25.9101,-1.086783,9.437175,54.1709,2.090725,1
6.4348,58.6755,18.9533,5.0417,43.6,0.0861,2.6023,-76.3651,33.7879,-3.4208,-2.452246,113.46028,110.153,-32.200947,1
8.5846,50.7211,24.7226,5.6208,52.6375,0.0785,2.6922,-71.4387,31.8552,-15.9221,-2.544657,141.710678,103.2939,-6.487455,1
16.109,81.8935,54.0257,3.25,47.725,0.1944,2.0112,-94.8607,11.7035,-71.0586,-1.637837,95.98452,106.5642,-1.499666,1
25.7832,87.6981,54.0962,5.0083,42.8583,0.085,2.603,-97.9544,-22.302,-75.7053,-2.465104,111.560155,75.6524,-0.999301,1
24.0633,80.6037,55.3197,3.9875,27.8625,0.1033,2.4168,-93.405,-14.7056,-68.9623,-2.270118,67.33809,78.6994,-1.141195,1
59.5354,83.8284,70.8992,2.2083,9.3167,0.1749,1.9356,-103.0842,-72.6526,-89.3262,-1.743541,18.033405,30.4316,-0.340679,1
58.4605,88.343,70.067,1.1375,3.7042,0.3155,1.4555,-103.0842,-80.6227,-94.7347,-1.153597,5.391463,22.4615,-0.237099,1
65.9849,92.4277,78.5899,1.5583,5.65,0.2349,1.6877,-102.039,-75.1155,-91.5002,-1.448595,9.535505,26.9235,-0.294245,1
65.3399,86.4082,74.2264,0.5875,1.1208,0.4416,1.0204,-100.4897,-81.0565,-92.4239,-0.817351,1.143664,19.4332,-0.210262,1
8.5846,86.1932,44.3439,7.7292,96.9209,0.059,2.976,-16.921,30.3397,4.3812,-2.830218,288.436598,47.2607,10.787159,1
5.7899,96.0824,28.8324,7.9125,124.7708,0.066,3.0231,-0.4426,33.7879,21.6929,-2.718101,377.194605,34.2305,1.577959,1
5.7899,64.05,25.1458,6.2208,82.5792,0.0793,2.8364,0.5703,33.5741,23.0925,-2.534517,234.227643,33.0038,1.4292,1
5.1449,82.1085,28.8291,5.6708,59.4542,0.0784,2.7498,-4.0324,33.7879,19.7872,-2.545931,163.487159,37.8203,1.911352,1
5.1449,68.9946,13.6174,4.1542,48.4875,0.1353,2.4245,10.5088,34.215,30.2259,-2.000261,117.557944,23.7062,0.784301,1
5.3599,66.8448,14.6302,3.8458,38.9208,0.1385,2.3747,1.3264,34.0016,28.3638,-1.976885,92.425224,32.6752,1.152004,1
6.2198,85.7632,56.4115,6.0875,78.1542,0.0808,2.7926,-4.5511,33.1456,4.7638,-2.515778,218.253419,37.6967,7.913158,1
7.2947,84.0434,49.1759,4.3333,36.0333,0.099,2.5235,-8.2246,32.0708,5.9531,-2.312635,90.930033,40.2954,6.76881,1
5.3599,77.8089,39.993,4.8208,41.1792,0.0891,2.6033,-8.4899,33.7879,7.8895,-2.417996,107.201811,42.2778,5.358743,1
5.1449,81.4636,18.9735,6.1083,92.1584,0.111,2.6999,-4.5511,34.6414,27.9392,-2.198225,248.818464,39.1925,1.402778,1
6.2198,110.2712,30.8017,7.4542,106.6708,0.0649,2.9784,-10.0901,33.3599,20.6246,-2.734908,317.708311,43.45,2.106708,1
9.2296,89.8479,47.7626,7.6875,99.7042,0.0576,2.9932,-13.8821,31.4233,4.1091,-2.854233,298.434611,45.3054,11.025626,1
23.4184,137.144,78.6839,12.2125,248.7292,0.0392,3.4015,-18.0396,20.5535,-3.4545,-3.239079,846.052374,38.5931,-11.171834,1
24.0633,136.069,78.6747,10.6,184.8833,0.0466,3.2497,-17.7593,17.1071,-1.1183,-3.066155,600.81526,34.8664,-31.178038,1
17.6139,130.4795,75.8228,12.0583,224.0584,0.0399,3.3445,-14.4306,26.392,4.0266,-3.221379,749.363319,40.8226,10.138231,1
8.7996,122.7401,45.3206,10.4542,186.6792,0.0454,3.271,-5.0714,32.7164,15.5836,-3.092243,610.627663,37.7878,2.424844,1
10.3045,91.3528,46.4929,6.3958,77.4958,0.0736,2.8523,-8.2246,29.687,6.4455,-2.60911,221.04127,37.9116,5.881871,1
7.7247,79.5287,51.0822,4.4958,38.4625,0.0953,2.5505,-7.6951,32.2862,1.0061,-2.350725,98.098606,39.9813,39.738893,1
10.5195,74.7991,48.1203,4.8625,42.1375,0.0868,2.6126,-3.7737,29.9047,4.303,-2.444149,110.088433,33.6784,7.826726,1
6.0048,73.5092,20.8269,4.625,41.4667,0.098,2.5533,-0.1888,33.7879,23.7798,-2.322788,105.876925,33.9767,1.428805,1
6.0048,86.6232,42.6702,5.175,53.675,0.0931,2.6596,-23.1677,34.0016,8.4806,-2.374081,142.75403,57.1693,6.741186,1
5.7899,68.9946,22.3317,3.6875,33.6125,0.1599,2.32,-33.9336,36.1268,14.5722,-1.833207,77.981,70.0604,4.807812,1
5.7899,31.5877,12.3191,2.4083,13.9,0.1912,1.9932,-34.8646,36.5493,16.7517,-1.654435,27.70548,71.4139,4.263084,1
7.2947,64.265,28.2689,5.9042,55.1875,0.0731,2.7424,-81.4919,29.4689,-23.8625,-2.615927,151.3462,110.9608,-4.650007,1
12.4543,68.1347,40.9294,5.225,57.05,0.0978,2.6018,-79.33,14.5413,-51.8437,-2.324831,148.43269,93.8713,-1.81066,1
21.4836,78.6688,58.8359,2.9125,16.5292,0.1373,2.146,-93.405,-14.1561,-78.0938,-1.985587,35.471663,79.2489,-1.014791,1
45.7765,90.0629,67.6417,3.2083,17.9,0.1248,2.2282,-98.9616,-69.0443,-90.2188,-2.081043,39.88478,29.9173,-0.331608,1
39.972,75.874,52.5804,2.0375,7.8125,0.1845,1.8633,-89.1444,-58.0431,-71.6054,-1.690106,14.557031,31.1013,-0.434343,1
56.7406,82.7535,67.2991,1.4917,4.1833,0.2397,1.5925,-97.4542,-69.4403,-80.9711,-1.428367,6.661905,28.0139,-0.345974,1
65.9849,82.1085,74.2508,0.6958,1.1208,0.388,1.0735,-109.0203,-88.2182,-100.9935,-0.94675,1.203179,20.8021,-0.205975,1
63.4051,78.6688,71.4484,0.5667,0.9083,0.4361,0.9919,-107.3685,-76.7844,-92.9683,-0.829884,0.900943,30.5841,-0.328973,1
65.5549,82.7535,72.7996,0.4625,0.5958,0.4823,0.8485,-103.6105,-77.2051,-93.5216,-0.729189,0.505536,26.4054,-0.282345,1
5.3599,76.949,26.8312,7.15,96.5417,0.0692,2.9232,-15.8096,33.7879,16.774,-2.670754,282.210697,49.5975,2.956808,1
5.1449,70.4995,14.285,4.3208,57.4792,0.1332,2.4373,12.1793,34.0016,29.2082,-2.015904,140.094054,21.8223,0.747129,1
4.715,42.3368,11.0704,2.3375,16.3125,0.2358,1.9356,13.1275,34.4283,30.8414,-1.444771,31.574475,21.3008,0.690656,1
4.9299,41.4769,14.4546,2.9625,20.1042,0.1585,2.1645,3.0785,34.6414,27.6538,-1.842001,43.515541,31.5629,1.141359,1
5.3599,77.1639,28.761,6.325,78.5917,0.0725,2.8628,-4.2916,34.215,19.7159,-2.624169,224.992319,38.5066,1.953073,1
9.8745,95.4374,43.5167,7.6208,91.4458,0.0591,2.9667,-4.0324,29.9047,10.2865,-2.828524,271.292255,33.9371,3.299188,1
11.5944,85.9782,47.0832,7.2083,83.5417,0.065,2.9078,-4.0324,27.2758,7.5295,-2.733368,242.922555,31.3082,4.158072,1
10.5195,112.851,53.1338,8.225,120.6583,0.0547,3.066,-3.5153,29.4689,8.1949,-2.905892,369.938348,32.9842,4.024967,1
4.9299,69.6396,17.5904,4.4,55.1417,0.2067,2.3038,-1.9724,35.4914,26.6403,-1.576487,127.035448,37.4638,1.406283,1
5.1449,108.1214,39.6588,7.5417,115.2417,0.0696,2.9655,-11.1652,34.8542,13.3732,-2.664991,341.749261,46.0194,3.441166,1
31.5877,123.1701,72.7031,9.0333,146.75,0.0526,3.1429,-12.5183,15.7117,-4.4893,-2.945039,461.220575,28.23,-6.288285,1
7.9397,150.0429,43.8963,11.6958,244.8875,0.0416,3.365,-18.6017,32.2862,11.8212,-3.179655,824.046438,50.8879,4.3048,1
9.4446,148.968,77.735,13.9458,312.7292,0.0344,3.5261,-23.1677,32.9311,0.0924,-3.369699,1102.714432,56.0988,607.12987,1
8.5846,132.6293,64.2113,8.2,128.5,0.0568,3.0648,-22.302,33.1456,6.9975,-2.868219,393.8268,55.4476,7.923916,1
21.4836,110.2712,67.2706,6.0167,64.95,0.0794,2.7424,-13.0626,27.9361,-3.8923,-2.533257,178.11888,40.9987,-10.533284,1
26.2132,105.7566,77.0153,4.6417,39.1083,0.0953,2.5632,-12.5183,12.4169,-8.7951,-2.350725,100.242395,24.9352,-2.835124,1
50.2912,94.3625,81.7004,3.0667,22.15,0.1423,2.2201,-9.8224,-0.9511,-8.2491,-1.949818,49.175215,8.8713,-1.075426,1
45.1316,92.6426,71.4182,3.9792,30.5542,0.108,2.4459,-8.7556,6.3904,-4.0014,-2.225624,74.732518,15.146,-3.785175,1
25.1383,89.8479,60.6246,5.3625,48.5875,0.085,2.6403,-4.2916,19.1819,1.3427,-2.465104,128.285576,23.4735,17.482312,1
20.1937,88.773,61.4366,5.3875,51.9208,0.0813,2.6994,-1.4611,21.6893,4.2844,-2.509609,140.155008,23.1504,5.403417,1
6.0048,89.6329,34.0222,4.0875,32.5458,0.1055,2.4485,-23.1677,34.8542,8.9444,-2.249044,79.688391,58.0219,6.486953,1
4.715,35.6724,8.127,1.0208,5.1292,0.4404,1.2846,-43.5067,36.3381,29.543,-0.820072,6.58897,79.8448,2.702664,1
4.9299,55.0208,16.0334,5.2833,60.25,0.1019,2.6511,-64.3826,35.9152,7.9246,-2.283763,159.728775,100.2978,12.656513,1
8.5846,65.7699,36.5693,5.9083,56.0083,0.0815,2.7045,-86.8425,26.8344,-41.616,-2.507152,151.474447,113.6769,-2.731567,1
14.6041,89.6329,53.4353,5.3833,74.7167,0.1006,2.6836,-94.3734,10.269,-62.2445,-2.296603,200.509736,104.6424,-1.681151,1
35.6724,75.6591,54.5245,2.625,11.9417,0.1489,2.0411,-97.4542,-49.5581,-78.3161,-1.90448,24.374204,47.8961,-0.611574,1
38.4672,73.2943,60.1703,2.3875,10.2792,0.1572,1.9907,-93.405,-52.3305,-83.6113,-1.850236,20.462803,41.0745,-0.491255,1
42.5518,70.0695,55.7363,1.6,4.6333,0.2175,1.6371,-90.0778,-61.3626,-76.6461,-1.525556,7.585175,28.7152,-0.374647,1
56.9556,82.9685,70.8035,1.2958,3.5208,0.2611,1.5145,-92.4445,-61.7364,-77.06,-1.342852,5.332252,30.7081,-0.398496,1
68.5646,83.3984,77.4268,0.5958,0.9458,0.4202,1.0147,-108.4668,-79.33,-98.0418,-0.867024,0.959703,29.1368,-0.297188,1
70.9295,80.6037,75.3114,0.4958,0.6375,0.4611,0.8733,-106.2813,-92.4445,-99.49,-0.77414,0.556729,13.8368,-0.139077,1
73.9392,83.3984,79.5027,0.4417,0.525,0.4934,0.8023,-104.671,-93.405,-99.6549,-0.706435,0.421208,11.266,-0.11305,1
6.0048,62.5452,28.0027,3.4708,21.9042,0.117,2.3179,-10.0901,33.1456,14.2351,-2.145581,50.771745,43.2357,3.03726,1
5.3599,66.4148,25.1693,2.9958,17.2208,0.1348,2.1969,-10.6268,33.7879,16.2541,-2.003963,37.832376,44.4147,2.732523,1
4.9299,48.3563,14.7813,3.7042,32.4125,0.123,2.3593,6.8795,34.6414,27.9743,-2.095571,76.470811,27.7619,0.992407,1
5.3599,91.7827,46.6146,4.8625,41.5958,0.0884,2.606,-2.4852,34.0016,11.4776,-2.425883,108.398655,36.4868,3.178957,1
5.1449,91.7827,56.8548,6.7792,74.7875,0.0658,2.8596,-5.332,33.5741,5.646,-2.721135,213.862335,38.9061,6.890914,1
4.9299,99.0921,35.6354,5.0125,47.6208,0.0924,2.6331,-4.0324,34.0016,17.9782,-2.381628,125.390328,38.034,2.115562,1
5.1449,84.4733,25.365,6.2583,85.5667,0.0834,2.8292,4.1733,34.6414,23.965,-2.484107,242.085308,30.4681,1.271358,1
5.1449,99.0921,29.212,6.375,98.5583,0.1118,2.7441,-0.6967,35.0668,24.6213,-2.191044,270.453831,35.7635,1.452543,1
4.9299,78.2388,30.386,7.0625,100.2792,0.0837,2.8885,-1.9724,35.4914,22.1855,-2.480516,289.656469,37.4638,1.688662,1
22.1285,122.3102,79.6488,9.4958,147.5542,0.0469,3.1986,-12.5183,24.6132,-0.8252,-3.059738,471.966864,37.1315,-44.99697,1
20.8386,145.0983,92.1287,13.4542,298.4125,0.0375,3.4588,-13.6085,29.032,-2.3852,-3.283414,1032.149155,42.6405,-17.877117,1
8.5846,155.2025,68.6596,10.8708,213.2958,0.0476,3.2589,-18.0396,32.0708,8.7462,-3.044923,695.109683,50.1104,5.729391,1
8.5846,97.8022,55.0552,6.75,80.2917,0.0711,2.8315,-7.431,34.0016,5.6902,-2.643668,227.345949,41.4326,7.281396,1
60.3953,125.9649,94.6295,7.0333,96.3667,0.0669,2.9341,-13.6085,-2.7422,-8.6672,-2.704556,282.749534,10.8663,-1.253727,1
52.226,112.851,90.9773,6.7208,75.9125,0.0665,2.8671,-13.8821,0.5703,-9.7421,-2.710553,217.648729,14.4524,-1.483499,1
59.7504,101.6719,85.1023,4.3833,32.875,0.0958,2.4866,-11.7051,-0.9511,-7.6537,-2.345493,81.746975,10.754,-1.405072,1
39.757,108.5513,79.0736,6.7167,87.0667,0.0699,2.912,-9.2882,18.2624,-3.1369,-2.66069,253.53823,27.5506,-8.782747,1
60.8253,105.9715,82.4494,3.4208,21.1375,0.1194,2.2931,-5.8544,5.1619,-2.2313,-2.125276,48.470401,11.0163,-4.937167,1
20.1937,85.9782,66.2687,5.8875,57.5958,0.077,2.7358,-2.2287,23.044,3.7212,-2.56395,157.57059,25.2727,6.791546,1
7.0798,84.4733,34.7637,5.2833,51.7,0.0836,2.6606,-13.0626,31.6394,11.4987,-2.481712,137.55302,44.702,3.88757,1
5.1449,33.7375,9.7083,1.7333,8.3083,0.2543,1.7373,-25.4989,35.7034,26.7449,-1.369241,14.43401,61.2023,2.288373,1
4.715,53.3009,15.9041,4.2208,46.6625,0.1478,2.4109,-69.0443,35.0668,7.4954,-1.911895,112.498621,104.1111,13.889999,1
6.0048,73.7242,27.7029,6.7333,83.3917,0.0698,2.8718,-80.1903,33.1456,-18.1453,-2.662121,239.484284,113.3359,-6.24602,1
10.5195,89.2029,47.6786,5.3833,68.325,0.0973,2.6622,-98.4569,18.9525,-52.9217,-2.329956,181.894815,117.4094,-2.218549,1
19.1188,78.8838,55.633,2.9792,14.9792,0.1304,2.1303,-96.4604,-13.8821,-78.7457,-2.037149,31.91019,82.5783,-1.048671,1
36.5323,78.2388,61.1159,2.1667,7.5583,0.1778,1.8278,-98.4569,-59.5086,-88.0425,-1.727096,13.815061,38.9483,-0.442381,1
44.4866,80.6037,62.0892,2.2417,9.425,0.1659,1.9437,-97.4542,-67.082,-82.4392,-1.79637,18.319372,30.3722,-0.368419,1
53.9459,86.8381,71.1469,1.6875,6.3292,0.2168,1.7474,-99.978,-75.9472,-88.1712,-1.52878,11.059644,24.0308,-0.272547,1
62.7601,90.2778,73.4563,1.7042,5.5042,0.2129,1.6938,-101.0037,-68.2559,-86.4259,-1.546933,9.323014,32.7478,-0.378912,1
66.1998,86.4082,77.8164,0.6542,1.4375,0.4286,1.1043,-107.3685,-78.9021,-97.7289,-0.847231,1.587431,28.4664,-0.291279,1
73.7242,81.0336,77.9416,0.2375,0.2792,0.6524,0.5912,-110.136,-98.9616,-104.7904,-0.427097,0.165063,11.1744,-0.106636,1
74.3692,85.5482,80.691,0.2958,0.3375,0.5907,0.6619,-104.1394,-96.4604,-99.8774,-0.526447,0.223391,7.679,-0.076884,1
5.3599,68.5646,28.599,4.3,33.5833,0.0981,2.4991,-10.6268,33.7879,14.5853,-2.321768,83.928025,44.4147,3.045169,1
5.1449,61.0403,11.6549,3.2292,38.6042,0.2142,2.1282,5.4082,34.215,30.6186,-1.540845,82.157458,28.8068,0.940827,1
5.1449,89.2029,42.4091,7.3167,98.9917,0.0653,2.9389,1.5776,34.215,16.5574,-2.728763,290.926707,32.6374,1.971167,1
8.7996,91.5677,54.6353,5.9625,62.2625,0.0797,2.7326,-0.4426,32.5014,10.651,-2.529486,170.138508,32.944,3.093043,1
4.715,75.6591,25.7093,4.8958,49.1958,0.1075,2.5704,0.5703,35.2792,22.0351,-2.230264,126.452884,34.7089,1.575164,1
4.285,49.0013,9.0322,1.7958,14.9125,0.457,1.4333,5.6542,36.3381,32.0837,-0.783072,21.374086,30.6839,0.95637,1
4.715,116.9356,19.0717,7.5333,189.45,0.1467,2.7268,5.6542,35.9152,30.8223,-1.919366,516.59226,30.261,0.981789,1
4.9299,102.3168,17.6374,5.6375,91.2125,0.1124,2.6551,14.3063,35.7034,30.8259,-2.185691,242.178309,21.3971,0.694127,1
7.0798,132.1994,44.6294,10.7042,206.4042,0.0459,3.3141,-10.8958,34.215,16.2951,-3.08129,684.044159,45.1108,2.768366,1
7.7247,121.4503,61.7566,13.05,268.725,0.0355,3.4724,-9.2882,33.7879,10.948,-3.338223,933.12069,43.0761,3.934609,1
8.3696,125.7499,47.6148,9.0875,150.2792,0.0549,3.1404,-0.9511,35.0668,21.3846,-2.902242,471.9368,36.0179,1.684291,1
9.0146,98.4472,45.9008,8.975,128.1,0.0499,3.1206,-4.0324,32.5014,11.0281,-2.997734,399.74886,36.5338,3.312792,1
8.7996,116.9356,85.1737,4.3083,42.6167,0.1073,2.5205,-8.4899,33.5741,-2.6521,-2.232127,107.415392,42.064,-15.860639,1
61.9002,137.144,92.0665,5.4458,61.1708,0.0834,2.7181,-13.3353,-4.5511,-8.2076,-2.484107,166.268351,8.7842,-1.070252,1
59.1054,118.2255,85.864,6.2917,63.625,0.0702,2.8126,-10.6268,3.0785,-7.5849,-2.656407,178.951675,13.7053,-1.806919,1
26.6431,131.1245,85.6129,9.4,154.325,0.0517,3.1573,-9.8224,18.7228,-1.507,-2.962297,487.250322,28.5452,-18.941739,1
9.0146,135.2091,58.2455,12.1833,238.9833,0.0404,3.3548,-9.2882,33.7879,11.0915,-3.208925,801.741175,43.0761,3.883704,1
8.3696,144.4533,66.9472,11.625,219.5667,0.0422,3.3272,-9.0217,35.2792,6.2772,-3.165335,730.542324,44.3009,7.05743,1
8.1547,122.7401,55.0351,9.8875,161.9625,0.0472,3.2123,-20.0152,34.6414,7.6173,-3.053361,520.272139,54.6566,7.175325,1
7.5097,103.3918,32.8759,7.5875,100.9875,0.0597,2.9756,-68.6495,28.8133,-1.5838,-2.818423,300.498405,97.4628,-61.537315,1
5.1449,58.0305,18.7912,5.6167,64.025,0.0873,2.7221,-69.8375,33.7879,4.0693,-2.438405,174.282453,103.6254,25.465166,1
5.7899,60.3953,27.7668,5.7708,56.8708,0.0758,2.7455,-76.7844,33.1456,-19.415,-2.579657,156.138781,109.93,-5.662117,1
7.7247,80.1737,39.642,7.6167,102.5167,0.0617,2.9914,-85.4825,29.032,-36.8468,-2.785471,306.668456,114.5145,-3.107855,1
40.402,80.8186,60.9975,1.8,6.7333,0.2148,1.7627,-94.3734,-63.2422,-85.3542,-1.538048,11.868788,31.1312,-0.36473,1
33.7375,78.8838,55.8841,2.3583,10.9833,0.1647,1.9847,-96.4604,-46.5013,-78.1706,-1.80363,21.798556,49.9591,-0.639103,1
41.6919,68.3497,62.1698,1.1708,2.9625,0.2904,1.4332,-94.8607,-52.3305,-85.9087,-1.236496,4.245855,42.5302,-0.495063,1
54.8058,85.1183,70.0275,1.6542,5.4208,0.2143,1.7034,-104.1394,-76.3651,-91.3453,-1.540378,9.233791,27.7743,-0.304058,1
64.48,86.1932,77.8013,1.1792,3.5792,0.2926,1.474,-105.205,-81.929,-94.4811,-1.228949,5.275741,23.276,-0.246356,1
66.4148,82.1085,74.6832,1.15,2.9417,0.3006,1.4055,-104.671,-81.929,-96.0902,-1.201975,4.134559,22.742,-0.236673,1
69.6396,85.9782,77.5989,0.7667,1.4833,0.3653,1.1758,-110.6983,-92.4445,-103.7479,-1.007036,1.744064,18.2538,-0.175944,1
73.5092,81.2486,77.7224,0.0833,0.0833,0.8472,0.2868,-109.5766,-98.9616,-105.1716,-0.165818,0.02389,10.615,-0.10093,1
74.3692,87.6981,80.3097,0.9167,1.6917,0.3301,1.2322,-106.2813,-93.8882,-100.9244,-1.10836,2.084513,12.3931,-0.122796,1
6.0048,101.4569,38.227,9.6958,160.6375,0.0475,3.2104,3.9254,33.5741,17.6736,-3.047026,515.71063,29.6487,1.67757,1
5.5749,100.812,55.2979,10.4458,189.7042,0.0464,3.2692,3.3275,34.0016,14.817,-3.070456,620.180971,30.6741,2.070196,1
6.0048,90.0629,28.2227,7.9,114.625,0.0591,3.0285,4.1733,33.7879,25.0489,-2.828524,347.141812,29.6146,1.182271,1
4.715,72.4343,15.5187,4.1833,45.5667,0.1443,2.4279,9.3066,34.6414,30.1097,-1.935861,110.631391,25.3348,0.841417,1
4.285,47.4964,5.742,0.35,2.6167,0.8566,0.415,13.3639,35.2792,33.969,-0.154784,1.08593,21.9153,0.645156,1
4.07,38.4672,5.2507,0.5458,5.7292,0.7974,0.5381,29.2505,37.6021,35.8333,-0.226399,3.082883,8.3516,0.233068,1
4.715,104.8966,19.2195,7.0875,125.0375,0.0859,2.8635,12.1793,36.971,31.9954,-2.454571,358.044881,24.7917,0.774852,1
6.0048,132.1994,54.8822,10.8042,203.1542,0.045,3.2703,-8.2246,35.4914,10.6258,-3.101093,664.37518,43.716,4.114137,1
6.8648,134.1342,61.3653,11.9375,256.3792,0.0411,3.401,-11.9758,37.3919,9.2429,-3.191747,871.945659,49.3677,5.341148,1
6.4348,94.3625,39.8796,9.6,173.6167,0.0506,3.2082,11.9416,36.7603,25.6486,-2.983804,556.997097,24.8187,0.967643,1
6.2198,114.3558,45.9369,7.7417,121.8083,0.0687,3.0014,-9.2882,36.7603,16.0493,-2.678006,365.595432,46.0485,2.869191,1
62.1152,114.7858,89.9277,5.625,57.1,0.0783,2.7455,-13.6085,2.0793,-4.9296,-2.547208,156.76805,15.6878,-3.182368,1
28.7929,115.4307,91.1419,3.8042,28.9875,0.1145,2.3696,-17.4794,0.8227,-5.6739,-2.16718,68.68878,18.3021,-3.225665,1
42.9818,121.6652,92.9979,7.925,110.7667,0.0584,3.0305,-13.3353,11.9416,-8.2548,-2.840439,335.678484,25.2769,-3.062085,1
10.0895,130.9095,66.2847,8.3208,124.8042,0.0591,3.0677,-10.3583,33.5741,7.0006,-2.828524,382.861844,43.9324,6.275519,1
6.2198,60.6103,20.1701,3.8083,42.3333,0.1525,2.3369,7.1237,37.1816,29.6068,-1.880591,98.928689,30.0579,1.015236,1
6.4348,115.6457,39.2406,8.4083,172.0917,0.0879,2.9989,-5.0714,36.971,21.8612,-2.431555,516.085799,42.0424,1.923152,1
7.7247,127.8997,46.7826,10.4792,218.1792,0.0502,3.2648,-5.332,36.3381,18.5375,-2.99174,712.311452,41.6701,2.247881,1
7.2947,131.3394,45.1543,9.575,150.0583,0.0475,3.1857,-62.4872,34.8542,2.5957,-3.047026,478.040726,97.3414,37.501021,1
10.0895,85.9782,39.1096,7.8958,93.6292,0.0587,2.9557,-75.9472,26.392,-30.5985,-2.835316,276.739826,102.3392,-3.344582,1
4.9299,80.1737,37.6072,9.0958,134.3625,0.0508,3.14,-83.2494,35.2792,-30.6963,-2.979859,421.89825,118.5286,-3.861332,1
5.3599,90.4928,46.3711,6.875,80.1917,0.0668,2.8751,-91.4921,33.3599,-47.1195,-2.706052,230.559157,124.852,-2.649689,1
16.754,85.5482,49.7999,4.3708,35.9375,0.104,2.4682,-99.978,-3.2572,-66.6933,-2.263364,88.700938,96.7208,-1.450233,1
33.9525,82.3235,58.2791,2.3083,10.2583,0.164,1.9817,-94.3734,-34.2433,-74.5282,-1.807889,20.328873,60.1301,-0.80681,1
37.8222,70.9295,54.5035,1.5792,4.5542,0.2193,1.6238,-95.3502,-52.6809,-76.2811,-1.517315,7.39511,42.6693,-0.559369,1
42.3368,66.1998,52.4175,1.0167,2.275,0.3024,1.3408,-81.0565,-51.2846,-63.4535,-1.196005,3.05032,29.7719,-0.469192,1
45.7765,94.3625,77.8458,2.325,9.9083,0.1738,1.8966,-103.6105,-52.6809,-77.7283,-1.74985,18.792082,50.9296,-0.655226,1
70.4995,92.2127,80.9253,1.2375,3.8708,0.2782,1.5075,-108.4668,-86.8425,-100.725,-1.279415,5.835231,21.6243,-0.214687,1
72.2194,87.913,80.4407,0.7292,1.3292,0.3818,1.1299,-113.5563,-97.9544,-106.8059,-0.962858,1.501863,15.6019,-0.146077,1
74.1542,85.9782,80.2493,0.5625,0.8375,0.4322,0.974,-111.8321,-97.9544,-107.0335,-0.838867,0.815725,13.8777,-0.129658,1
76.304,84.6883,79.8756,0.2542,0.2958,0.6334,0.6135,-110.6983,-102.5603,-106.0314,-0.456653,0.181473,8.138,-0.076751,1
76.519,87.2681,82.1018,0.4625,0.6542,0.4832,0.8815,-105.7418,-94.8607,-100.3349,-0.727325,0.576677,10.8811,-0.108448,1
5.3599,102.1019,38.5192,10.4167,189.0417,0.045,3.282,9.5477,35.4914,22.8307,-3.101093,620.434859,25.9437,1.136351,1
5.5749,99.7371,42.2478,10.9542,202.4042,0.0422,3.3333,8.8237,35.2792,23.121,-3.165335,674.67392,26.4555,1.14422,1
5.1449,96.9423,29.3808,7.6125,116.2542,0.0664,3.0003,10.269,35.9152,27.794,-2.712058,348.797476,25.6462,0.922724,1
4.715,29.6529,6.2064,0.6042,4.1125,0.694,0.7732,16.6431,35.9152,34.3305,-0.365283,3.179785,19.2721,0.56137,1
4.07,44.2717,5.9729,0.8,7.1,0.6724,0.8649,15.945,38.0217,34.6551,-0.396902,6.14079,22.0767,0.63704,1
